beta,alpha,information_ratio,model_name,class_type,model_id,window_id,split,strategy_name,benchmark_name
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,val,strategy_gross,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,val,strategy_net,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,val,strategy_net,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,val,strategy_net,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,test,strategy_gross,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,test,strategy_gross,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,test,strategy_gross,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,test,strategy_net,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,test,strategy_net,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,test,strategy_net,benchmark_random_walk
0.060301910019774065,0.00024755557687622647,0.050529388635055704,logit,multiclass,logit_multiclass,win_15,train,strategy_gross,benchmark_nvda_minus_tsla
0.0604911670323133,0.0002628930380191663,0.05366827105902253,logit,multiclass,logit_multiclass,win_15,train,strategy_gross,benchmark_mom21
0.026261711269148173,0.0003031167225556788,0.060870863927305376,logit,multiclass,logit_multiclass,win_15,train,strategy_gross,benchmark_random_walk
0.06025144555311829,0.00024183278471514937,0.04941670982489611,logit,multiclass,logit_multiclass,win_15,train,strategy_net,benchmark_nvda_minus_tsla
0.06051708410458403,0.00025711584882377666,0.052550567381534206,logit,multiclass,logit_multiclass,win_15,train,strategy_net,benchmark_mom21
0.0262886928266114,0.0002973611852832359,0.0597823943911646,logit,multiclass,logit_multiclass,win_15,train,strategy_net,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_15,val,strategy_gross,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_15,val,strategy_gross,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_15,val,strategy_gross,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_15,val,strategy_net,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_15,val,strategy_net,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_15,val,strategy_net,benchmark_random_walk
