model_id,model_name,class_type,candidate_id,window_id,val_accuracy,val_n_obs,val_cumulative_return,val_mean_return,val_volatility,val_sharpe,val_hit_rate,val_active_rate,selected_abs_threshold_train_only,multiclass_quantile,C,hidden_layer_sizes,alpha,learning_rate_init,selection_metric,selection_metric_filled,rank_within_window,selected
nn_binary,nn,binary,cand_032,win_21,0.49206349206349204,63.0,-0.1232462203091993,-0.0019179059254124267,0.01839021508131165,-0.10428947768867723,0.49206349206349204,1.0,,,,"(64, 32)",0.01,0.001,-0.10428947768867723,-0.10428947768867723,1,1
nn_binary,nn,binary,cand_002,win_22,0.5161290322580645,62.0,0.08669286887386662,0.001524148867572909,0.019300187566959844,0.07897067643954468,0.5161290322580645,1.0,,,,"(16,)",1e-05,0.001,0.07897067643954468,0.07897067643954468,1,1
nn_binary,nn,binary,cand_019,win_23,0.5238095238095238,63.0,0.18111953962654237,0.002734331150415539,0.013450365703843599,0.2032904688706101,0.5238095238095238,1.0,,,,"(32, 16)",0.0001,0.0005,0.2032904688706101,0.2032904688706101,1,1
nn_binary,nn,binary,cand_030,win_24,0.59375,64.0,0.18197637403934896,0.0026877716120468076,0.012119215952637222,0.22177768120898372,0.59375,1.0,,,,"(64, 32)",0.001,0.001,0.22177768120898372,0.22177768120898372,1,1
nn_binary,nn,binary,cand_019,win_25,0.6825396825396826,63.0,0.34843316026266047,0.004961210093648727,0.020469078984631125,0.24237583417279163,0.6825396825396826,1.0,,,,"(32, 16)",0.0001,0.0005,0.24237583417279163,0.24237583417279163,1,1
nn_binary,nn,binary,cand_024,win_26,0.6774193548387096,62.0,0.4512350764404489,0.006151884197564666,0.0161416155648384,0.3811194841590353,0.6612903225806451,1.0,,,,"(32, 16)",0.01,0.001,0.3811194841590353,0.3811194841590353,1,1
nn_binary,nn,binary,cand_030,win_27,0.49206349206349204,63.0,0.16687214845177123,0.002539677497659353,0.013357532969352706,0.19013073023935972,0.49206349206349204,1.0,,,,"(64, 32)",0.001,0.001,0.19013073023935972,0.19013073023935972,1,1
nn_binary,nn,binary,cand_008,win_28,0.59375,64.0,0.2897395074043192,0.00408363164465568,0.014320506917306897,0.2851597131467777,0.59375,1.0,,,,"(16,)",0.01,0.001,0.2851597131467777,0.2851597131467777,1,1
nn_binary,nn,binary,cand_016,win_29,0.3968253968253968,63.0,-0.2875169731669994,-0.005184997909297995,0.01909683194310148,-0.2715108937831449,0.3968253968253968,1.0,,,,"(32,)",0.01,0.001,-0.2715108937831449,-0.2715108937831449,1,1
nn_binary,nn,binary,cand_021,win_30,0.5409836065573771,61.0,0.13949119235939955,0.0023189276956900938,0.019007020454281806,0.12200374599837385,0.5409836065573771,1.0,,,,"(32, 16)",0.001,0.0005,0.12200374599837385,0.12200374599837385,1,1
nn_binary,nn,binary,cand_002,win_31,0.6031746031746031,63.0,0.36914881173187974,0.005200954812588233,0.020612916290785526,0.25231533176667414,0.6031746031746031,1.0,,,,"(16,)",1e-05,0.001,0.25231533176667414,0.25231533176667414,1,1
nn_binary,nn,binary,cand_023,win_32,0.609375,64.0,0.2316185806124773,0.0033723889676187495,0.01515606310619436,0.2225108818820131,0.609375,1.0,,,,"(32, 16)",0.01,0.0005,0.2225108818820131,0.2225108818820131,1,1
nn_binary,nn,binary,cand_005,win_33,0.6349206349206349,63.0,0.18946522860866444,0.0028515512340955497,0.013825219249753174,0.20625721607608208,0.6349206349206349,1.0,,,,"(16,)",0.001,0.0005,0.20625721607608208,0.20625721607608208,1,1
nn_binary,nn,binary,cand_024,win_34,0.38095238095238093,63.0,-0.12007157397591206,-0.0017960906884711167,0.02180441839252986,-0.08237278592518904,0.36507936507936506,1.0,,,,"(32, 16)",0.01,0.001,-0.08237278592518904,-0.08237278592518904,1,1
nn_binary,nn,binary,cand_027,win_35,0.5714285714285714,63.0,0.28316270758134565,0.0042654116618927995,0.02479791796595349,0.17200684620979198,0.5714285714285714,1.0,,,,"(64, 32)",0.0001,0.0005,0.17200684620979198,0.17200684620979198,1,1
nn_binary,nn,binary,cand_016,win_36,0.59375,64.0,0.39472499184839993,0.005357715379571823,0.01728540239293565,0.3099560691604993,0.59375,1.0,,,,"(32,)",0.01,0.001,0.3099560691604993,0.3099560691604993,1,1
nn_binary,nn,binary,cand_022,win_37,0.5555555555555556,63.0,0.3212500345038829,0.004759967945836731,0.026084464354900902,0.18248287107120145,0.5555555555555556,1.0,,,,"(32, 16)",0.001,0.001,0.18248287107120145,0.18248287107120145,1,1
nn_binary,nn,binary,cand_023,win_38,0.6,60.0,0.3603555502498752,0.005384848825828283,0.022290460185962598,0.24157638653056557,0.6,1.0,,,,"(32, 16)",0.01,0.0005,0.24157638653056557,0.24157638653056557,1,1
nn_binary,nn,binary,cand_006,win_39,0.6507936507936508,63.0,0.2992521245793045,0.004301302049703718,0.0167553460193609,0.2567122185798812,0.6507936507936508,1.0,,,,"(16,)",0.001,0.001,0.2567122185798812,0.2567122185798812,1,1
nn_binary,nn,binary,cand_013,win_40,0.5873015873015873,63.0,0.2752034552382334,0.00398228372143235,0.015415881792495296,0.2583234468865084,0.5873015873015873,1.0,,,,"(32,)",0.001,0.0005,0.2583234468865084,0.2583234468865084,1,1
